time_s,P_ref,P_cmd,P_fw,P_mech,P_loss,P_loss_base,P_loss_standby,P_loss_bearing,P_loss_windage,P_loss_motor,P_loss_converter,P_loss_conversion,P_loss_total,omega,rpm,soc,energy_kwh,usable_energy_kwh,torque,dc_bus_voltage_v,charge_enabled,discharge_enabled,limit_reason_code,rated_limit_w,torque_limit_w,motor_current_limit_w,converter_current_limit_w,hardware_limit_w,soc_discharge_limit_w,soc_charge_limit_w,discharge_limit_w,charge_limit_w
0,764.33391,300,28.548775,-31.310347,88.87,88.87,50,16.9,21.97,1.8786208,0.88295179,2.7615726,91.631573,1299.9963,12414.05,0.46180222,0.58680222,0.46180222,0.024084951,400,1,1,7,5000,11050,20800,16000,5000,5000,5000,5000,5000
0.1,760.62415,600,82.929549,-90.951468,88.869716,88.869716,50,16.899904,21.969813,5.4570881,2.5648314,8.0219195,96.891636,1299.9908,12413.997,0.46179722,0.58679722,0.46179722,0.069963165,400,1,1,7,5000,11049.969,20799.941,16000,5000,5000,5000,5000,5000
0.2,756.87287,756.87287,147.06373,-161.28947,88.869292,88.869292,50,16.89976,21.969532,9.6773679,4.5483629,14.225731,103.09502,1299.9831,12413.924,0.46179027,0.58679027,0.46179027,0.12407044,400,1,1,8,5000,11049.922,20799.852,16000,5000,5000,5000,5000,5000
0.3,753.06201,753.06201,204.7321,-224.53619,88.868702,88.868702,50,16.89956,21.969142,13.472171,6.3319205,19.804092,108.67279,1299.9734,12413.832,0.46178157,0.58678157,0.46178157,0.17272367,400,1,1,8,5000,11049.856,20799.729,16000,5000,5000,5000,5000,5000
0.4,749.17359,749.17359,256.54255,-281.35836,88.867962,88.867962,50,16.899309,21.968653,16.881502,7.9343058,24.815807,113.68377,1299.962,12413.723,0.46177128,0.58677128,0.46177128,0.21643583,400,1,1,8,5000,11049.774,20799.575,16000,5000,5000,5000,5000,5000
0.5,745.18964,745.18964,303.04347,-332.35739,88.867088,88.867088,50,16.899013,21.968075,19.941444,9.3724785,29.313922,118.18101,1299.9491,12413.599,0.46175958,0.58675958,0.46175958,0.25566955,400,1,1,8,5000,11049.677,20799.393,16000,5000,5000,5000,5000,5000
0.6,741.09232,741.09232,344.72933,-378.0756,88.866094,88.866094,50,16.898676,21.967418,22.684536,10.661732,33.346268,122.21236,1299.9347,12413.462,0.46174661,0.58674661,0.46174661,0.29084199,400,1,1,8,5000,11049.567,20799.185,16000,5000,5000,5000,5000,5000
0.7,736.86389,736.86389,382.04587,-419.00183,88.864992,88.864992,50,16.898302,21.96669,25.14011,11.815852,36.955961,125.82095,1299.9191,12413.313,0.4617325,0.5867325,0.4617325,0.32232916,400,1,1,8,5000,11049.445,20798.955,16000,5000,5000,5000,5000,5000
0.8,732.48672,732.48672,415.39472,-455.57658,88.863794,88.863794,50,16.897896,21.965898,27.334595,12.84726,40.181854,129.04565,1299.9023,12413.153,0.46171738,0.58671738,0.46171738,0.35046985,400,1,1,8,5000,11049.312,20798.705,16000,5000,5000,5000,5000,5000
0.9,727.94334,727.94334,445.13766,-488.1966,88.862509,88.862509,50,16.897461,21.965048,29.291796,13.767144,43.05894,131.92145,1299.8846,12412.983,0.46170135,0.58670135,0.46170135,0.37556919,400,1,1,8,5000,11049.17,20798.437,16000,5000,5000,5000,5000,5000
1,723.21644,723.21644,471.60035,-517.21908,88.861147,88.861147,50,16.896999,21.964148,31.033145,14.585578,45.618722,134.47987,1299.8659,12412.805,0.46168452,0.58668452,0.46168452,0.39790187,400,1,1,8,5000,11049.019,20798.153,16000,5000,5000,5000,5000,5000
1.1,718.28893,718.28893,495.07587,-542.96542,88.859717,88.859717,50,16.896514,21.963203,32.577925,15.311625,47.88955,136.74927,1299.8465,12412.62,0.46166697,0.58666697,0.46166697,0.41771504,400,1,1,8,5000,11048.86,20797.855,16000,5000,5000,5000,5000,5000
1.2,713.14387,713.14387,515.82779,-565.72471,88.858226,88.858226,50,16.896009,21.962217,33.943482,15.953437,49.896919,138.75515,1299.8263,12412.427,0.46164878,0.58664878,0.46164878,0.43523099,400,1,1,8,5000,11048.695,20797.544,16000,5000,5000,5000,5000,5000
1.3,707.7646,707.7646,534.09299,-585.75674,88.856681,88.856681,50,16.895485,21.961196,35.145404,16.51834,51.663744,140.52043,1299.8056,12412.229,0.46163004,0.58663004,0.46163004,0.4506495,400,1,1,8,5000,11048.524,20797.221,16000,5000,5000,5000,5000,5000
1.4,702.13468,702.13468,550.08427,-603.29488,88.855089,88.855089,50,16.894945,21.960144,36.197693,17.012916,53.210608,142.0657,1299.7843,12412.026,0.46161082,0.58661082,0.46161082,0.46415001,400,1,1,8,5000,11048.347,20796.889,16000,5000,5000,5000,5000,5000
1.5,696.23795,696.23795,563.99263,-618.54862,88.853456,88.853456,50,16.894392,21.959064,37.112917,17.443071,54.555988,143.40944,1299.7625,12411.818,0.46159117,0.58659117,0.46159117,0.47589357,400,1,1,8,5000,11048.166,20796.548,16000,5000,5000,5000,5000,5000
1.6,690.0585,690.0585,575.98939,-631.70584,88.851787,88.851787,50,16.893826,21.957961,37.902351,17.814105,55.716455,144.56824,1299.7403,12411.606,0.46157115,0.58657115,0.46157115,0.48602465,400,1,1,8,5000,11047.981,20796.2,16000,5000,5000,5000,5000,5000
1.7,683.58078,683.58078,586.22806,-642.93492,88.850086,88.850086,50,16.893249,21.956837,38.576095,18.130765,56.70686,145.55695,1299.7178,12411.391,0.46155082,0.58655082,0.46155082,0.4946727,400,1,1,8,5000,11047.793,20795.845,16000,5000,5000,5000,5000,5000
1.8,676.7895,676.7895,594.84612,-652.38662,88.84836,88.84836,50,16.892664,21.955696,39.143197,18.397303,57.5405,146.38886,1299.695,12411.173,0.46153023,0.58653023,0.46153023,0.50195363,400,1,1,8,5000,11047.601,20795.485,16000,5000,5000,5000,5000,5000
1.9,669.66974,669.66974,601.96653,-660.1958,88.846611,88.846611,50,16.892071,21.95454,39.611748,18.617522,58.22927,147.07588,1299.6719,12410.953,0.46150943,0.58650943,0.46150943,0.50797111,400,1,1,8,5000,11047.407,20795.12,16000,5000,5000,5000,5000,5000
2,662.20694,662.20694,607.69916,-666.48296,88.844843,88.844843,50,16.891472,21.953372,39.988978,18.794819,58.783797,147.62864,1299.6487,12410.731,0.46148845,0.58648845,0.46148845,0.51281778,400,1,1,8,5000,11047.211,20794.751,16000,5000,5000,5000,5000,5000
2.1,654.3869,654.3869,612.14209,-671.35566,88.843061,88.843061,50,16.890867,21.952194,40.281339,18.93223,59.213569,148.05663,1299.6253,12410.507,0.46146733,0.58646733,0.46146733,0.51657632,400,1,1,8,5000,11047.014,20794.379,16000,5000,5000,5000,5000,5000
2.2,646.1958,646.1958,615.38273,-674.90977,88.841267,88.841267,50,16.890259,21.951008,40.494586,19.032455,59.527042,148.36831,1299.6018,12410.283,0.46144611,0.58644611,0.46144611,0.51932044,400,1,1,8,5000,11046.815,20794.005,16000,5000,5000,5000,5000,5000
2.3,637.62023,637.62023,617.49891,-677.23065,88.839465,88.839465,50,16.889648,21.949817,40.633839,19.097904,59.731743,148.57121,1299.5782,12410.058,0.46142483,0.58642483,0.46142483,0.52111573,400,1,1,8,5000,11046.615,20793.629,16000,5000,5000,5000,5000,5000
2.4,628.64721,628.64721,618.55981,-678.39417,88.837657,88.837657,50,16.889035,21.948622,40.70365,19.130716,59.834366,148.67202,1299.5546,12409.832,0.46140352,0.58640352,0.46140352,0.52202053,400,1,1,8,5000,11046.415,20793.251,16000,5000,5000,5000,5000,5000
2.5,619.26418,619.26418,618.62684,-678.46769,88.835847,88.835847,50,16.888421,21.947426,40.708061,19.132789,59.84085,148.6767,1299.531,12409.607,0.46138221,0.58638221,0.46138221,0.52208658,400,1,1,0,5000,11046.214,20792.874,16000,5000,5000,5000,5000,5000
2.6,609.45903,609.45903,617.7544,-677.51086,88.834037,88.834037,50,16.887808,21.946229,40.650652,19.105806,59.756458,148.59049,1299.5074,12409.381,0.46136092,0.58636092,0.46136092,0.52135976,400,1,1,0,5000,11046.013,20792.496,16000,5000,5000,5000,5000,5000
2.7,599.22011,599.22011,615.99063,-675.57648,88.832229,88.832229,50,16.887195,21.945034,40.534589,19.051257,59.585845,148.41807,1299.4839,12409.157,0.46133969,0.58633969,0.46133969,0.51988062,400,1,1,8,5000,11045.813,20792.118,16000,5000,5000,5000,5000,5000
2.8,588.53626,588.53626,613.378,-672.71112,88.830425,88.830425,50,16.886583,21.943842,40.362667,18.970454,59.333121,148.16355,1299.4604,12408.933,0.46131853,0.58631853,0.46131853,0.51768497,400,1,1,8,5000,11045.613,20791.742,16000,5000,5000,5000,5000,5000
2.9,577.39678,577.39678,609.95394,-668.95584,88.828628,88.828628,50,16.885974,21.942655,40.137351,18.864555,59.001905,147.83053,1299.4371,12408.71,0.46129748,0.58629748,0.46129748,0.51480433,400,1,1,8,5000,11045.414,20791.367,16000,5000,5000,5000,5000,5000
3,565.79149,565.79149,605.75132,-664.3467,88.82684,88.82684,50,16.885368,21.941473,39.860802,18.734577,58.595379,147.42222,1299.4139,12408.489,0.46127656,0.58627656,0.46127656,0.51126643,400,1,1,8,5000,11045.215,20790.993,16000,5000,5000,5000,5000,5000
3.1,553.71072,553.71072,600.79901,-658.91534,88.825063,88.825063,50,16.884765,21.940298,39.53492,18.581413,58.116333,146.9414,1299.3909,12408.269,0.46125579,0.58625579,0.46125579,0.50709555,400,1,1,8,5000,11045.018,20790.623,16000,5000,5000,5000,5000,5000
3.2,541.1453,541.1453,595.12221,-652.68941,88.823299,88.823299,50,16.884167,21.939133,39.161365,18.405841,57.567206,146.39051,1299.3681,12408.051,0.46123519,0.58623519,0.46123519,0.50231296,400,1,1,8,5000,11044.823,20790.254,16000,5000,5000,5000,5000,5000
3.3,528.08663,528.08663,588.74293,-645.69305,88.82155,88.82155,50,16.883574,21.937976,38.741583,18.208544,56.950127,145.77168,1299.3455,12407.835,0.46121479,0.58621479,0.46121479,0.49693717,400,1,1,8,5000,11044.629,20789.889,16000,5000,5000,5000,5000,5000
3.4,514.52662,514.52662,581.68031,-637.94726,88.819817,88.819817,50,16.882986,21.936831,38.276836,17.990113,56.266948,145.08677,1299.3231,12407.621,0.4611946,0.5861946,0.4611946,0.49098432,400,1,1,8,5000,11044.436,20789.527,16000,5000,5000,5000,5000,5000
3.5,500.45773,500.45773,573.95096,-629.47024,88.818102,88.818102,50,16.882405,21.935698,37.768214,17.751061,55.519275,144.33738,1299.301,12407.41,0.46117465,0.58617465,0.46117465,0.48446838,400,1,1,8,5000,11044.246,20789.169,16000,5000,5000,5000,5000,5000
3.6,498.41354,498.41354,566.76262,-621.58656,88.816408,88.816408,50,16.88183,21.934578,37.295194,17.528741,54.823935,143.64034,1299.2791,12407.201,0.46115492,0.58615492,0.46115492,0.47840881,400,1,1,8,5000,11044.058,20788.815,16000,5000,5000,5000,5000,5000
3.7,495.8471,495.8471,560.01412,-614.18526,88.814732,88.814732,50,16.881262,21.93347,36.851116,17.320024,54.17114,142.98587,1299.2575,12406.995,0.46113539,0.58613539,0.46113539,0.47272021,400,1,1,8,5000,11043.872,20788.465,16000,5000,5000,5000,5000,5000
3.8,492.75257,492.75257,553.61334,-607.16532,88.813073,88.813073,50,16.880699,21.932374,36.429919,17.122062,53.551981,142.36505,1299.236,12406.79,0.46111606,0.58611606,0.46111606,0.46732488,400,1,1,8,5000,11043.688,20788.119,16000,5000,5000,5000,5000,5000
3.9,489.1247,489.1247,547.47643,-600.43478,88.811432,88.811432,50,16.880142,21.931289,36.026087,16.932261,52.958348,141.76978,1299.2148,12406.587,0.46109691,0.58609691,0.46109691,0.46215205,400,1,1,8,5000,11043.506,20787.776,16000,5000,5000,5000,5000,5000
4,484.95881,484.95881,541.52709,-593.90995,88.809806,88.809806,50,16.879591,21.930215,35.634597,16.748261,52.382858,141.19266,1299.1938,12406.387,0.46107795,0.58607795,0.46107795,0.45713731,400,1,1,8,5000,11043.326,20787.437,16000,5000,5000,5000,5000,5000
4.1,480.25083,480.25083,535.69589,-587.51468,88.808195,88.808195,50,16.879045,21.92915,35.250881,16.567914,51.818795,140.62699,1299.173,12406.188,0.46105916,0.58605916,0.46105916,0.45222207,400,1,1,8,5000,11043.147,20787.101,16000,5000,5000,5000,5000,5000
4.2,474.99726,474.99726,529.91965,-581.1797,88.8066,88.8066,50,16.878504,21.928096,34.870782,16.389267,51.260049,140.06665,1299.1523,12405.991,0.46104055,0.58604055,0.46104055,0.447353,400,1,1,8,5000,11042.97,20786.767,16000,5000,5000,5000,5000,5000
4.3,469.19521,469.19521,524.14095,-574.84202,88.805019,88.805019,50,16.877968,21.927051,34.490521,16.210545,50.701066,139.50609,1299.1319,12405.796,0.46102211,0.58602211,0.46102211,0.44248165,400,1,1,8,5000,11042.795,20786.437,16000,5000,5000,5000,5000,5000
4.4,462.84239,462.84239,518.30762,-568.44442,88.803454,88.803454,50,16.877437,21.926017,34.106665,16.030133,50.136798,138.94025,1299.1117,12405.603,0.46100386,0.58600386,0.46100386,0.43756394,400,1,1,8,5000,11042.621,20786.11,16000,5000,5000,5000,5000,5000
4.5,455.93711,455.93711,512.37229,-561.93495,88.801903,88.801903,50,16.876911,21.924992,33.716097,15.846566,49.562662,138.36457,1299.0916,12405.411,0.46098578,0.58598578,0.46098578,0.4325599,400,1,1,8,5000,11042.449,20785.787,16000,5000,5000,5000,5000,5000
4.6,448.47827,448.47827,506.29197,-555.26647,88.800368,88.800368,50,16.876391,21.923978,33.315988,15.658514,48.974502,137.77487,1299.0718,12405.222,0.46096789,0.58596789,0.46096789,0.42743324,400,1,1,8,5000,11042.279,20785.466,16000,5000,5000,5000,5000,5000
4.7,440.46539,440.46539,500.02774,-548.39629,88.798849,88.798849,50,16.875875,21.922974,32.903777,15.464775,48.368553,137.1674,1299.0522,12405.034,0.46095019,0.58595019,0.46095019,0.42215109,400,1,1,8,5000,11042.11,20785.149,16000,5000,5000,5000,5000,5000
4.8,431.89858,431.89858,493.54439,-541.2858,88.797346,88.797346,50,16.875366,21.92198,32.477148,15.26426,47.741407,136.53875,1299.0328,12404.849,0.46093269,0.58593269,0.46093269,0.41668371,400,1,1,8,5000,11041.943,20784.835,16000,5000,5000,5000,5000,5000
4.9,422.77856,422.77856,486.81013,-533.90012,88.79586,88.79586,50,16.874861,21.920998,32.034007,15.055983,47.089991,135.88585,1299.0136,12404.666,0.46091539,0.58591539,0.46091539,0.41100426,400,1,1,8,5000,11041.779,20784.524,16000,5000,5000,5000,5000,5000
5,413.10665,413.10665,479.79632,-526.20785,88.794391,88.794391,50,16.874363,21.920027,31.572471,14.839061,46.411532,135.20592,1298.9947,12404.485,0.46089831,0.58589831,0.46089831,0.40508854,400,1,1,8,5000,11041.616,20784.218,16000,5000,5000,5000,5000,5000
5.1,402.88475,402.88475,472.47721,-518.18076,88.79294,88.79294,50,16.873871,21.919069,31.090845,14.612697,45.703543,134.49648,1298.976,12404.307,0.46088145,0.58588145,0.46088145,0.39891481,400,1,1,8,5000,11041.455,20783.915,16000,5000,5000,5000,5000,5000
5.2,392.11538,392.11538,464.82978,-509.79357,88.791508,88.791508,50,16.873386,21.918123,30.587614,14.376179,44.963793,133.7553,1298.9575,12404.131,0.46086482,0.58586482,0.46086482,0.39246361,400,1,1,8,5000,11041.296,20783.616,16000,5000,5000,5000,5000,5000
5.3,380.80164,380.80164,456.83344,-501.02373,88.790096,88.790096,50,16.872907,21.91719,30.061424,14.128869,44.190293,132.98039,1298.9394,12403.957,0.46084844,0.58584844,0.46084844,0.38571757,400,1,1,8,5000,11041.139,20783.321,16000,5000,5000,5000,5000,5000
5.4,368.94721,368.94721,448.46996,-491.85124,88.788705,88.788705,50,16.872435,21.91627,29.511074,13.870205,43.381279,132.16998,1298.9215,12403.787,0.46083231,0.58583231,0.46083231,0.37866125,400,1,1,8,5000,11040.985,20783.03,16000,5000,5000,5000,5000,5000
5.5,356.55634,356.55634,439.72322,-482.25842,88.787336,88.787336,50,16.87197,21.915365,28.935505,13.599687,42.535192,131.32253,1298.9039,12403.619,0.46081645,0.58581645,0.46081645,0.37128106,400,1,1,8,5000,11040.833,20782.744,16000,5000,5000,5000,5000,5000
5.6,343.6339,343.6339,430.57911,-472.22978,88.785989,88.785989,50,16.871514,21.914475,28.333787,13.31688,41.650667,130.43666,1298.8866,12403.454,0.46080086,0.58580086,0.46080086,0.36356505,400,1,1,8,5000,11040.683,20782.463,16000,5000,5000,5000,5000,5000
5.7,330.18527,330.18527,421.02538,-461.75189,88.784665,88.784665,50,16.871065,21.913601,27.705114,13.021403,40.726517,129.51118,1298.8697,12403.292,0.46078557,0.58578557,0.46078557,0.35550287,400,1,1,8,5000,11040.536,20782.186,16000,5000,5000,5000,5000,5000
5.8,316.21642,316.21642,411.05149,-450.81321,88.783367,88.783367,50,16.870624,21.912742,27.048793,12.712933,39.761725,128.54509,1298.8531,12403.133,0.46077058,0.58577058,0.46077058,0.34708561,400,1,1,8,5000,11040.392,20781.915,16000,5000,5000,5000,5000,5000
5.9,301.73389,301.73389,400.64854,-439.40397,88.782094,88.782094,50,16.870193,21.911901,26.364238,12.391192,38.75543,127.53752,1298.8368,12402.978,0.46075591,0.58575591,0.46075591,0.33830576,400,1,1,8,5000,11040.251,20781.649,16000,5000,5000,5000,5000,5000
6,286.74472,286.74472,389.80916,-427.51608,88.780848,88.780848,50,16.86977,21.911078,25.650965,12.055953,37.706918,126.48777,1298.8209,12402.826,0.46074157,0.58574157,0.46074157,0.32915707,400,1,1,8,5000,11040.113,20781.389,16000,5000,5000,5000,5000,5000
6.1,271.25653,271.25653,378.52739,-415.143,88.779631,88.779631,50,16.869357,21.910274,24.90858,11.707033,36.615612,125.39524,1298.8054,12402.678,0.46072757,0.58572757,0.46072757,0.31963449,400,1,1,8,5000,11039.978,20781.134,16000,5000,5000,5000,5000,5000
6.2,255.27742,255.27742,366.7986,-402.27967,88.778442,88.778442,50,16.868954,21.909488,24.13678,11.344287,35.481067,124.25951,1298.7903,12402.533,0.46071393,0.58571393,0.46071393,0.30973413,400,1,1,8,5000,11039.846,20780.886,16000,5000,5000,5000,5000,5000
6.3,238.81605,238.81605,354.61945,-388.92241,88.777284,88.777284,50,16.868561,21.908723,23.335344,10.967612,34.302956,123.08024,1298.7755,12402.393,0.46070066,0.58570066,0.46070066,0.29945314,400,1,1,8,5000,11039.717,20780.644,16000,5000,5000,5000,5000,5000
6.4,221.88155,221.88155,341.98777,-375.06884,88.776157,88.776157,50,16.868179,21.907978,22.50413,10.576941,33.081072,121.85723,1298.7613,12402.256,0.46068777,0.58568777,0.46068777,0.28878968,400,1,1,8,5000,11039.592,20780.409,16000,5000,5000,5000,5000,5000
6.5,204.48354,204.48354,328.90251,-360.71782,88.775063,88.775063,50,16.867808,21.907255,21.643069,10.172243,31.815312,120.59038,1298.7474,12402.124,0.46067529,0.58567529,0.46067529,0.27774286,400,1,1,8,5000,11039.471,20780.18,16000,5000,5000,5000,5000,5000
6.6,186.63215,186.63215,315.3637,-345.86938,88.774003,88.774003,50,16.867448,21.906555,20.752163,9.7535164,30.505679,119.27968,1298.734,12401.996,0.46066322,0.58566322,0.46066322,0.26631271,400,1,1,8,5000,11039.353,20779.959,16000,5000,5000,5000,5000,5000
6.7,168.33794,168.33794,301.37235,-330.52462,88.772978,88.772978,50,16.867101,21.905877,19.831477,9.3207942,29.152271,117.92525,1298.7211,12401.873,0.46065157,0.58565157,0.46065157,0.25450007,400,1,1,8,5000,11039.239,20779.744,16000,5000,5000,5000,5000,5000
6.8,149.61195,149.61195,286.93043,-314.68571,88.771989,88.771989,50,16.866765,21.905224,18.881143,8.8741372,27.75528,116.52727,1298.7087,12401.754,0.46064036,0.58564036,0.46064036,0.24230662,400,1,1,8,5000,11039.129,20779.538,16000,5000,5000,5000,5000,5000
6.9,130.46563,130.46563,272.04084,-298.35582,88.771038,88.771038,50,16.866442,21.904595,17.901349,8.4136342,26.314984,115.08602,1298.6968,12401.641,0.46062961,0.58562961,0.46062961,0.22973479,400,1,1,8,5000,11039.024,20779.339,16000,5000,5000,5000,5000,5000
7,110.91089,110.91089,256.7073,-281.53904,88.770125,88.770125,50,16.866133,21.903992,16.892342,7.939401,24.831743,113.60187,1298.6854,12401.532,0.46061932,0.58561932,0.46061932,0.21678772,400,1,1,8,5000,11038.922,20779.148,16000,5000,5000,5000,5000,5000
7.1,84.55872,84.55872,240.32519,-263.57227,88.769251,88.769251,50,16.865836,21.903415,15.814336,7.432738,23.247074,112.01633,1298.6745,12401.428,0.46060953,0.58560953,0.46060953,0.20295484,400,1,1,8,5000,11038.825,20778.966,16000,5000,5000,5000,5000,5000
7.2,57.823109,57.823109,222.95783,-244.52492,88.76842,88.76842,50,16.865555,21.902866,14.671495,6.8956028,21.567098,110.33552,1298.6642,12401.33,0.46060028,0.58560028,0.46060028,0.18828956,400,1,1,8,5000,11038.733,20778.792,16000,5000,5000,5000,5000,5000
7.3,30.717121,30.717121,204.6637,-224.46118,88.767634,88.767634,50,16.865288,21.902346,13.467671,6.3298053,19.797476,108.56511,1298.6546,12401.238,0.46059158,0.58559158,0.46059158,0.17284132,400,1,1,8,5000,11038.646,20778.628,16000,5000,5000,5000,5000,5000
7.4,3.2541845,3.2541845,185.49705,-203.44051,88.766895,88.766895,50,16.865037,21.901858,12.20643,5.7370223,17.943453,106.71035,1298.6456,12401.152,0.46058346,0.58558346,0.46058346,0.15665591,400,1,1,8,5000,11038.564,20778.473,16000,5000,5000,5000,5000,5000
7.5,-24.55193,-24.55193,165.50825,-181.51815,88.766206,88.766206,50,16.864804,21.901403,10.891089,5.1188119,16.009901,104.77611,1298.6373,12401.072,0.46057595,0.58557595,0.46057595,0.13977587,400,1,1,8,5000,11038.487,20778.329,16000,5000,5000,5000,5000,5000
7.6,-52.687124,-52.687124,144.74421,-158.74557,88.765569,88.765569,50,16.864587,21.900982,9.5247345,4.4766252,14.00136,102.76693,1298.6296,12401,0.46056908,0.58556908,0.46056908,0.12224084,400,1,1,8,5000,11038.417,20778.196,16000,5000,5000,5000,5000,5000
7.7,-81.136993,-81.136993,123.24878,-135.17084,88.764985,88.764985,50,16.864389,21.900596,8.1102507,3.8118178,11.922068,100.68705,1298.6227,12400.934,0.46056285,0.58556285,0.46056285,0.10408785,400,1,1,8,5000,11038.352,20778.074,16000,5000,5000,5000,5000,5000
7.8,-109.88684,-109.88684,101.06299,-110.83899,88.764457,88.764457,50,16.86421,21.900247,6.6503392,3.1256594,9.7759987,98.540456,1298.6166,12400.875,0.46055731,0.58555731,0.46055731,0.085351587,400,1,1,8,5000,11038.293,20777.964,16000,5000,5000,5000,5000,5000
7.9,-138.9217,-138.9217,78.225426,-85.792308,88.763986,88.763986,50,16.864051,21.899936,5.1475385,2.4193431,7.5668815,96.330868,1298.6112,12400.824,0.46055246,0.58555246,0.46055246,0.066064659,400,1,1,8,5000,11038.241,20777.865,16000,5000,5000,5000,5000,5000
8,-168.22635,-168.22635,54.772439,-60.070672,88.763575,88.763575,50,16.863911,21.899664,3.6042403,1.693993,5.2982333,94.061808,1298.6066,12400.78,0.46054833,0.58554833,0.46054833,0.04625779,400,1,1,8,5000,11038.195,20777.779,16000,5000,5000,5000,5000,5000
8.1,-197.78533,-197.78533,30.73839,-33.711768,88.763224,88.763224,50,16.863792,21.899432,2.0227061,0.95067185,2.9733779,91.736602,1298.6029,12400.744,0.46054492,0.58554492,0.46054492,0.025960029,400,1,1,8,5000,11038.156,20777.706,16000,5000,5000,5000,5000,5000
8.2,-227.58297,-227.58297,6.1558621,-6.7513294,88.762935,88.762935,50,16.863694,21.899241,0.40507976,0.19038749,0.59546725,89.358402,1298.5999,12400.716,0.46054227,0.58554227,0.46054227,0.0051989295,400,1,1,8,5000,11038.124,20777.646,16000,5000,5000,5000,5000,5000
8.3,-257.60341,-257.60341,-18.944152,17.273277,88.76271,88.76271,50,16.863617,21.899092,1.1025496,0.56832455,1.6708742,90.433584,1298.5977,12400.695,0.46054029,0.58554029,0.46054029,0.013301485,400,1,1,8,5000,11038.099,20777.599,16000,5000,5000,5000,5000,5000
8.4,-287.83061,-287.83061,-44.532081,40.604352,88.762541,88.762541,50,16.86356,21.898981,2.5917671,1.3359624,3.9277296,92.690271,1298.5962,12400.681,0.46053895,0.58553895,0.46053895,0.031267881,400,1,1,8,5000,11038.081,20777.563,16000,5000,5000,5000,5000,5000
8.5,-318.24837,-318.24837,-70.57963,64.354507,88.762427,88.762427,50,16.863522,21.898906,4.1077345,2.1173889,6.2251234,94.987551,1298.5955,12400.673,0.46053827,0.58553827,0.46053827,0.049557008,400,1,1,8,5000,11038.068,20777.54,16000,5000,5000,5000,5000,5000
8.6,-348.84035,-348.84035,-97.059639,88.498978,88.76237,88.76237,50,16.863502,21.898868,5.648871,2.9117892,8.5606601,97.32303,1298.5955,12400.673,0.46053826,0.58553826,0.46053826,0.068149767,400,1,1,8,5000,11038.062,20777.528,16000,5000,5000,5000,5000,5000
8.7,-379.59011,-379.59011,-123.94597,113.01393,88.762369,88.762369,50,16.863502,21.898867,7.2136553,3.718379,10.932034,99.694404,1298.5962,12400.68,0.46053894,0.58553894,0.46053894,0.08702777,400,1,1,8,5000,11038.062,20777.528,16000,5000,5000,5000,5000,5000
8.8,-410.48111,-410.48111,-151.21339,137.87637,88.762426,88.762426,50,16.863521,21.898905,8.8006194,4.5364017,13.337021,102.09945,1298.5977,12400.695,0.4605403,0.5855403,0.4605403,0.10617327,400,1,1,8,5000,11038.068,20777.539,16000,5000,5000,5000,5000,5000
8.9,-441.49672,-441.49672,-178.8375,163.06403,88.762542,88.762542,50,16.863561,21.898982,10.408343,5.3651251,15.773468,104.53601,1298.6,12400.717,0.46054236,0.58554236,0.46054236,0.1255691,400,1,1,8,5000,11038.081,20777.564,16000,5000,5000,5000,5000,5000
9,-472.62028,-472.62028,-206.79463,188.55534,88.762717,88.762717,50,16.86362,21.899097,12.035447,6.2038389,18.239286,107.002,1298.6031,12400.746,0.46054514,0.58554514,0.46054514,0.14519859,400,1,1,8,5000,11038.1,20777.6,16000,5000,5000,5000,5000,5000
9.1,-503.83509,-503.83509,-235.06177,214.32932,88.762953,88.762953,50,16.8637,21.899253,13.680595,7.051853,20.732448,109.4954,1298.607,12400.783,0.46054862,0.58554862,0.46054862,0.16504556,400,1,1,8,5000,11038.126,20777.649,16000,5000,5000,5000,5000,5000
9.2,-535.12442,-535.12442,-263.6165,240.36553,88.763249,88.763249,50,16.8638,21.899449,15.342481,7.9084951,23.250976,112.01422,1298.6116,12400.828,0.46055284,0.58555284,0.46055284,0.18509424,400,1,1,8,5000,11038.159,20777.711,16000,5000,5000,5000,5000,5000
9.3,-566.47158,-566.47158,-292.43697,266.64403,88.763606,88.763606,50,16.863922,21.899685,17.019832,8.7731092,25.792941,114.55655,1298.6171,12400.88,0.46055778,0.58555778,0.46055778,0.20532922,400,1,1,8,5000,11038.199,20777.786,16000,5000,5000,5000,5000,5000
9.4,-597.85987,-597.85987,-321.50181,293.14535,88.764026,88.764026,50,16.864064,21.899962,18.711405,9.6450542,28.356459,117.12049,1298.6234,12400.94,0.46056345,0.58556345,0.46056345,0.22573546,400,1,1,8,5000,11038.245,20777.874,16000,5000,5000,5000,5000,5000
9.5,-629.27268,-629.27268,-350.79008,319.85039,88.764508,88.764508,50,16.864227,21.900281,20.415982,10.523702,30.939685,119.70419,1298.6305,12401.008,0.46056987,0.58556987,0.46056987,0.24629822,400,1,1,8,5000,11038.299,20777.974,16000,5000,5000,5000,5000,5000
9.6,-660.69344,-660.69344,-380.28128,346.74047,88.765053,88.765053,50,16.864412,21.900641,22.132371,11.408438,33.540809,122.30586,1298.6385,12401.084,0.46057704,0.58557704,0.46057704,0.26700308,400,1,1,8,5000,11038.359,20778.088,16000,5000,5000,5000,5000,5000
