time_s,P_ref,P_cmd,P_fw,P_mech,P_loss,P_loss_base,P_loss_standby,P_loss_bearing,P_loss_windage,P_loss_motor,P_loss_converter,P_loss_conversion,P_loss_total,omega,rpm,soc,energy_kwh,usable_energy_kwh,torque,dc_bus_voltage_v,charge_enabled,discharge_enabled,limit_reason_code,rated_limit_w,torque_limit_w,motor_current_limit_w,converter_current_limit_w,hardware_limit_w,soc_discharge_limit_w,soc_charge_limit_w,discharge_limit_w,charge_limit_w
0,1863.1684,300,28.548775,-31.310347,88.87,88.87,50,16.9,21.97,1.8786208,0.88295179,2.7615726,91.631573,1299.9963,12414.05,0.46180222,0.58680222,0.46180222,0.024084951,400,1,1,7,5000,11050,20800,16000,5000,5000,5000,5000,5000
0.1,1873.8054,600,82.929549,-90.951468,88.869716,88.869716,50,16.899904,21.969813,5.4570881,2.5648314,8.0219195,96.891636,1299.9908,12413.997,0.46179722,0.58679722,0.46179722,0.069963165,400,1,1,7,5000,11049.969,20799.941,16000,5000,5000,5000,5000,5000
0.2,1884.408,900,160.68408,-176.22733,88.869292,88.869292,50,16.89976,21.969532,10.57364,4.9696108,15.543251,104.41254,1299.9826,12413.92,0.46178986,0.58678986,0.46178986,0.1355613,400,1,1,7,5000,11049.922,20799.852,16000,5000,5000,5000,5000,5000
0.3,1894.9622,1200,259.58807,-284.69847,88.868666,88.868666,50,16.899548,21.969118,17.081908,8.028497,25.110405,113.97907,1299.9711,12413.81,0.46177948,0.58677948,0.46177948,0.21900369,400,1,1,7,5000,11049.852,20799.722,16000,5000,5000,5000,5000,5000
0.4,1905.4539,1500,377.62887,-414.15757,88.867785,88.867785,50,16.899249,21.968536,24.849454,11.679243,36.528698,125.39648,1299.9556,12413.662,0.46176551,0.58676551,0.46176551,0.31859362,400,1,1,7,5000,11049.755,20799.538,16000,5000,5000,5000,5000,5000
0.5,1915.8692,1800,512.98538,-562.60735,88.866598,88.866598,50,16.898847,21.967751,33.756441,15.865527,49.621968,138.48857,1299.9356,12413.471,0.46174741,0.58674741,0.46174741,0.43279633,400,1,1,7,5000,11049.623,20799.29,16000,5000,5000,5000,5000,5000
0.6,1926.1942,1926.1942,647.46998,-710.10087,88.86506,88.86506,50,16.898325,21.966735,42.606052,20.024845,62.630897,151.49596,1299.911,12413.236,0.46172522,0.58672522,0.46172522,0.54626884,400,1,1,8,5000,11049.453,20798.969,16000,5000,5000,5000,5000,5000
0.7,1936.4151,1936.4151,770.12932,-844.62527,88.863175,88.863175,50,16.897686,21.965488,50.677516,23.818433,74.495949,163.35912,1299.8823,12412.961,0.46169929,0.58669929,0.46169929,0.64977058,400,1,1,8,5000,11049.244,20798.576,16000,5000,5000,5000,5000,5000
0.8,1946.5182,1946.5182,882.07752,-967.40242,88.860972,88.860972,50,16.89694,21.964032,58.044145,27.280748,85.324893,174.18587,1299.8498,12412.651,0.46166995,0.58666995,0.46166995,0.74424171,400,1,1,8,5000,11048.999,20798.117,16000,5000,5000,5000,5000,5000
0.9,1956.49,1956.49,984.32139,-1079.5365,88.858479,88.858479,50,16.896094,21.962385,64.772191,30.44293,95.21512,184.0736,1299.8138,12412.308,0.46163749,0.58663749,0.46163749,0.83053164,400,1,1,8,5000,11048.723,20797.596,16000,5000,5000,5000,5000,5000
1,1966.317,1966.317,1077.7706,-1182.0253,88.855722,88.855722,50,16.89516,21.960562,70.921516,33.333112,104.25463,193.11035,1299.7747,12411.934,0.46160219,0.58660219,0.46160219,0.9094078,400,1,1,8,5000,11048.418,20797.021,16000,5000,5000,5000,5000,5000
1.1,1975.986,1975.986,1163.2471,-1275.77,88.852723,88.852723,50,16.894143,21.95858,76.546203,35.976715,112.52292,201.37564,1299.7327,12411.533,0.46156428,0.58656428,0.46156428,0.98156338,400,1,1,8,5000,11048.085,20796.395,16000,5000,5000,5000,5000,5000
1.2,1985.4837,1985.4837,1241.4933,-1361.5851,88.849503,88.849503,50,16.893051,21.956452,81.695105,38.396699,120.0918,208.94131,1299.6881,12411.107,0.46152399,0.58652399,0.46152399,1.0476245,400,1,1,8,5000,11047.728,20795.723,16000,5000,5000,5000,5000,5000
1.3,1994.7973,1994.7973,1313.1796,-1440.2058,88.84608,88.84608,50,16.891891,21.954189,86.412347,40.613803,127.02615,215.87223,1299.641,12410.658,0.46148152,0.58648152,0.46148152,1.1081566,400,1,1,8,5000,11047.349,20795.009,16000,5000,5000,5000,5000,5000
1.4,2003.914,2003.914,1378.9117,-1512.2962,88.842472,88.842472,50,16.890668,21.951805,90.737774,42.646754,133.38453,222.227,1299.5917,12410.187,0.46143704,0.58643704,0.46143704,1.1636702,400,1,1,8,5000,11046.949,20794.256,16000,5000,5000,5000,5000,5000
1.5,2012.8213,2012.8213,1439.2362,-1578.456,88.838695,88.838695,50,16.889387,21.949308,94.70736,44.512459,139.21982,228.05851,1299.5404,12409.697,0.46139073,0.58639073,0.46139073,1.2146263,400,1,1,8,5000,11046.53,20793.468,16000,5000,5000,5000,5000,5000
1.6,2021.5069,2021.5069,1494.6466,-1639.2263,88.834761,88.834761,50,16.888053,21.946708,98.353579,46.226182,144.57976,233.41452,1299.4872,12409.189,0.46134273,0.58634273,0.46134273,1.2614409,400,1,1,8,5000,11046.094,20792.647,16000,5000,5000,5000,5000,5000
1.7,2029.9586,2029.9586,1545.5882,-1695.0957,88.830683,88.830683,50,16.886671,21.944013,101.70574,47.801698,149.50744,238.33812,1299.4323,12408.665,0.46129318,0.58629318,0.46129318,1.3044894,400,1,1,8,5000,11045.641,20791.796,16000,5000,5000,5000,5000,5000
1.8,2038.1648,2038.1648,1592.4631,-1746.5048,88.826474,88.826474,50,16.885243,21.941231,104.79029,49.251436,154.04173,242.8682,1299.3758,12408.125,0.46124219,0.58624219,0.46124219,1.3441106,400,1,1,8,5000,11045.175,20790.917,16000,5000,5000,5000,5000,5000
1.9,2046.1139,2046.1139,1635.6337,-1793.8514,88.822144,88.822144,50,16.883775,21.938369,107.63108,50.586609,158.21769,247.03984,1299.3179,12407.572,0.4611899,0.5861899,0.4611899,1.3806101,400,1,1,8,5000,11044.694,20790.013,16000,5000,5000,5000,5000,5000
2,2053.7946,2053.7946,1675.427,-1837.4939,88.817703,88.817703,50,16.882269,21.935434,110.24963,51.817328,162.06696,250.88467,1299.2586,12407.005,0.46113639,0.58613639,0.46113639,1.4142635,400,1,1,8,5000,11044.202,20789.086,16000,5000,5000,5000,5000,5000
2.1,2061.1959,2061.1959,1712.1377,-1877.7558,88.813158,88.813158,50,16.880728,21.93243,112.66535,52.952713,165.61806,254.43122,1299.198,12406.427,0.46108176,0.58608176,0.46108176,1.4453192,400,1,1,8,5000,11043.698,20788.137,16000,5000,5000,5000,5000,5000
2.2,2068.3073,2068.3073,1746.0317,-1914.9284,88.808519,88.808519,50,16.879155,21.929364,114.89571,54.000982,168.89669,257.70521,1299.1363,12405.838,0.4610261,0.5860261,0.4610261,1.4740012,400,1,1,8,5000,11043.183,20787.168,16000,5000,5000,5000,5000,5000
2.3,2075.1184,2075.1184,1777.3485,-1949.2745,88.803792,88.803792,50,16.877552,21.92624,116.95647,54.969541,171.92601,260.7298,1299.0736,12405.239,0.46096949,0.58596949,0.46096949,1.5005112,400,1,1,8,5000,11042.659,20786.181,16000,5000,5000,5000,5000,5000
2.4,2081.6193,2081.6193,1806.3037,-1981.0306,88.798985,88.798985,50,16.875921,21.923063,118.86183,55.865062,174.7269,263.52588,1299.0098,12404.63,0.46091199,0.58591199,0.46091199,1.5250312,400,1,1,8,5000,11042.125,20785.177,16000,5000,5000,5000,5000,5000
2.5,2087.8002,2087.8002,1833.0916,-2010.4098,88.794102,88.794102,50,16.874265,21.919837,120.62459,56.693555,177.31814,266.11224,1298.9452,12404.013,0.46085368,0.58585368,0.46085368,1.5477249,400,1,1,8,5000,11041.584,20784.157,16000,5000,5000,5000,5000,5000
2.6,2093.652,2093.652,1857.8872,-2037.6039,88.789151,88.789151,50,16.872586,21.916565,122.25623,57.460429,179.71666,268.50581,1298.8797,12403.388,0.46079462,0.58579462,0.46079462,1.5687395,400,1,1,8,5000,11041.034,20783.123,16000,5000,5000,5000,5000,5000
2.7,2099.1657,2099.1657,1880.8479,-2062.7856,88.784135,88.784135,50,16.870885,21.91325,123.76713,58.170553,181.93769,270.72182,1298.8134,12402.755,0.46073485,0.58573485,0.46073485,1.5882077,400,1,1,8,5000,11040.478,20782.075,16000,5000,5000,5000,5000,5000
2.8,2104.3328,2104.3328,1902.1153,-2086.1102,88.77906,88.77906,50,16.869164,21.909897,125.16661,58.828308,183.99492,272.77398,1298.7465,12402.115,0.46067444,0.58567444,0.46067444,1.606249,400,1,1,8,5000,11039.914,20781.015,16000,5000,5000,5000,5000,5000
2.9,2109.1452,2109.1452,1921.8168,-2107.7175,88.773931,88.773931,50,16.867424,21.906507,126.46305,59.437633,185.90068,274.67461,1298.6788,12401.469,0.46061342,0.58561342,0.46061342,1.6229706,400,1,1,8,5000,11039.345,20779.943,16000,5000,5000,5000,5000,5000
3,2113.5952,2113.5952,1940.0669,-2127.733,88.76875,88.76875,50,16.865667,21.903084,127.66398,60.00207,187.66605,276.4348,1298.6105,12400.817,0.46055185,0.58555185,0.46055185,1.6384689,400,1,1,8,5000,11038.77,20778.861,16000,5000,5000,5000,5000,5000
3.1,2117.6754,2117.6754,1956.9686,-2146.2696,88.763523,88.763523,50,16.863893,21.89963,128.77617,60.524802,189.30098,278.0645,1298.5417,12400.16,0.46048977,0.58548977,0.46048977,1.6528307,400,1,1,8,5000,11038.19,20777.769,16000,5000,5000,5000,5000,5000
3.2,2121.3789,2121.3789,1972.6143,-2163.4287,88.758252,88.758252,50,16.862105,21.896147,129.80572,61.00869,190.81441,279.57267,1298.4723,12399.497,0.46042721,0.58542721,0.46042721,1.6661339,400,1,1,8,5000,11037.604,20776.667,16000,5000,5000,5000,5000,5000
3.3,2124.6993,2124.6993,1987.0871,-2179.3015,88.752941,88.752941,50,16.860304,21.892638,130.75809,61.456303,192.21439,280.96733,1298.4024,12398.83,0.46036421,0.58536421,0.46036421,1.6784484,400,1,1,8,5000,11037.015,20775.557,16000,5000,5000,5000,5000,5000
3.4,2127.6306,2127.6306,2000.4616,-2193.9697,88.747593,88.747593,50,16.858489,21.889104,131.63818,61.869946,193.50813,282.25572,1298.3321,12398.159,0.4603008,0.5853008,0.4603008,1.6898371,400,1,1,8,5000,11036.421,20774.439,16000,5000,5000,5000,5000,5000
3.5,2130.1671,2130.1671,2012.8047,-2207.5068,88.74221,88.74221,50,16.856663,21.885547,132.45041,62.251692,194.7021,283.44431,1298.2614,12397.483,0.46023701,0.58523701,0.46023701,1.7003562,400,1,1,8,5000,11035.823,20773.314,16000,5000,5000,5000,5000,5000
3.6,2134.9106,2134.9106,2024.4246,-2220.2507,88.736796,88.736796,50,16.854826,21.88197,133.21504,62.611071,195.82611,284.56291,1298.1902,12396.804,0.46017288,0.58517288,0.46017288,1.7102661,400,1,1,8,5000,11035.222,20772.182,16000,5000,5000,5000,5000,5000
3.7,2139.2494,2139.2494,2035.3516,-2232.2347,88.731351,88.731351,50,16.852979,21.878372,133.93408,62.94902,196.8831,285.61446,1298.1187,12396.121,0.4601084,0.5851084,0.4601084,1.7195921,400,1,1,8,5000,11034.617,20771.044,16000,5000,5000,5000,5000,5000
3.8,2143.1795,2143.1795,2045.6128,-2243.4885,88.725879,88.725879,50,16.851122,21.874757,134.60931,63.266376,197.87569,286.60156,1298.0469,12395.434,0.46004362,0.58504362,0.46004362,1.7283571,400,1,1,8,5000,11034.009,20769.899,16000,5000,5000,5000,5000,5000
3.9,2146.6969,2146.6969,2055.2322,-2254.0384,88.72038,88.72038,50,16.849256,21.871124,135.24231,63.563884,198.80619,287.52657,1297.9747,12394.745,0.45997854,0.58497854,0.45997854,1.7365812,400,1,1,8,5000,11033.398,20768.75,16000,5000,5000,5000,5000,5000
4,2149.7985,2149.7985,2064.2314,-2263.9081,88.714857,88.714857,50,16.847382,21.867475,135.83449,63.842209,199.67669,288.39155,1297.9022,12394.053,0.45991319,0.58491319,0.45991319,1.7442826,400,1,1,8,5000,11032.785,20767.594,16000,5000,5000,5000,5000,5000
4.1,2152.4814,2152.4814,2072.6295,-2273.1186,88.709311,88.709311,50,16.8455,21.863811,136.38711,64.101943,200.48906,289.19837,1297.8294,12393.357,0.45984759,0.58484759,0.45984759,1.7514772,400,1,1,8,5000,11032.168,20766.434,16000,5000,5000,5000,5000,5000
4.2,2154.7432,2154.7432,2080.4437,-2281.6886,88.703743,88.703743,50,16.84361,21.860132,136.90132,64.343618,201.24493,289.94868,1297.7563,12392.66,0.45978174,0.58478174,0.45978174,1.7581796,400,1,1,8,5000,11031.55,20765.27,16000,5000,5000,5000,5000,5000
4.3,2156.5822,2156.5822,2087.6892,-2289.635,88.698155,88.698155,50,16.841714,21.856441,137.3781,64.567707,201.94581,290.64396,1297.683,12391.96,0.45971568,0.58471568,0.45971568,1.7644024,400,1,1,8,5000,11030.929,20764.101,16000,5000,5000,5000,5000,5000
4.4,2157.9968,2157.9968,2094.3798,-2296.9729,88.692549,88.692549,50,16.839812,21.852737,137.81837,64.774634,202.59301,291.28555,1297.6095,12391.258,0.45964941,0.58464941,0.45964941,1.7701573,400,1,1,8,5000,11030.305,20762.928,16000,5000,5000,5000,5000,5000
4.5,2158.9862,2158.9862,2100.528,-2303.7157,88.686925,88.686925,50,16.837903,21.849022,138.22294,64.964782,203.18772,291.87465,1297.5357,12390.553,0.45958295,0.58458295,0.45958295,1.7754546,400,1,1,8,5000,11029.68,20761.751,16000,5000,5000,5000,5000,5000
4.6,2159.55,2159.55,2106.1446,-2309.8757,88.681286,88.681286,50,16.835989,21.845297,138.59254,65.138494,203.73104,292.41232,1297.4618,12389.847,0.45951633,0.58451633,0.45951633,1.7803035,400,1,1,8,5000,11029.053,20760.571,16000,5000,5000,5000,5000,5000
4.7,2159.6883,2159.6883,2111.24,-2315.4639,88.675633,88.675633,50,16.83407,21.841562,138.92784,65.296083,204.22392,292.89955,1297.3876,12389.139,0.45944955,0.58444955,0.45944955,1.7847125,400,1,1,8,5000,11028.425,20759.388,16000,5000,5000,5000,5000,5000
4.8,2159.4016,2159.4016,2115.8232,-2320.4904,88.669966,88.669966,50,16.832147,21.837819,139.22943,65.43783,204.66726,293.33722,1297.3134,12388.43,0.45938262,0.58438262,0.45938262,1.7886892,400,1,1,8,5000,11027.795,20758.202,16000,5000,5000,5000,5000,5000
4.9,2158.6908,2158.6908,2119.9026,-2324.9644,88.664288,88.664288,50,16.83022,21.834069,139.49787,65.563997,205.06186,293.72615,1297.2389,12387.719,0.45931558,0.58431558,0.45931558,1.7922407,400,1,1,8,5000,11027.164,20757.014,16000,5000,5000,5000,5000,5000
5,2157.5577,2157.5577,2123.4859,-2328.8944,88.6586,88.6586,50,16.828289,21.830311,139.73367,65.674823,205.40849,294.06709,1297.1644,12387.008,0.45924842,0.58424842,0.45924842,1.7953734,400,1,1,8,5000,11026.531,20755.823,16000,5000,5000,5000,5000,5000
5.1,2156.004,2156.004,2126.5804,-2332.2883,88.652903,88.652903,50,16.826355,21.826548,139.9373,65.770529,205.70783,294.36073,1297.0897,12386.295,0.45918118,0.58418118,0.45918118,1.7980932,400,1,1,8,5000,11025.897,20754.63,16000,5000,5000,5000,5000,5000
5.2,2154.0324,2154.0324,2129.1928,-2335.1534,88.647198,88.647198,50,16.824418,21.82278,140.1092,65.851325,205.96053,294.60772,1297.015,12385.581,0.45911385,0.58411385,0.45911385,1.8004058,400,1,1,8,5000,11025.263,20753.436,16000,5000,5000,5000,5000,5000
5.3,2151.6457,2151.6457,2131.3295,-2337.4967,88.641486,88.641486,50,16.822479,21.819007,140.2498,65.917408,206.16721,294.8087,1296.9402,12384.866,0.45904646,0.58404646,0.45904646,1.8023166,400,1,1,8,5000,11024.627,20752.24,16000,5000,5000,5000,5000,5000
5.4,2148.8474,2148.8474,2132.9966,-2339.325,88.635769,88.635769,50,16.820538,21.815231,140.3595,65.968966,206.32847,294.96424,1296.8653,12384.151,0.45897901,0.58397901,0.45897901,1.8038304,400,1,1,8,5000,11023.991,20751.043,16000,5000,5000,5000,5000,5000
5.5,2145.6413,2145.6413,2134.1999,-2340.6447,88.630048,88.630048,50,16.818596,21.811453,140.43868,66.006181,206.44487,295.07491,1296.7904,12383.436,0.45891153,0.58391153,0.45891153,1.8049523,400,1,1,8,5000,11023.355,20749.844,16000,5000,5000,5000,5000,5000
5.6,2142.0317,2142.0317,2134.9452,-2341.4621,88.624324,88.624324,50,16.816652,21.807672,140.48773,66.029232,206.51696,295.14128,1296.7154,12382.72,0.45884403,0.58384403,0.45884403,1.805687,400,1,1,0,5000,11022.718,20748.646,16000,5000,5000,5000,5000,5000
5.7,2138.0236,2138.0236,2135.2381,-2341.7834,88.618599,88.618599,50,16.814708,21.803891,140.507,66.038292,206.5453,295.1639,1296.6404,12382.004,0.45877652,0.58377652,0.45877652,1.8060392,400,1,1,0,5000,11022.081,20747.446,16000,5000,5000,5000,5000,5000
5.8,2133.622,2133.622,2135.0843,-2341.6147,88.612873,88.612873,50,16.812764,21.800109,140.49688,66.033536,206.53042,295.14329,1296.5654,12381.288,0.45870901,0.58370901,0.45870901,1.8060135,400,1,1,0,5000,11021.444,20746.247,16000,5000,5000,5000,5000,5000
5.9,2128.8327,2128.8327,2134.4894,-2340.9623,88.607147,88.607147,50,16.81082,21.796328,140.45774,66.015136,206.47287,295.08002,1296.4905,12380.572,0.45864152,0.58364152,0.45864152,1.8056147,400,1,1,0,5000,11020.806,20745.047,16000,5000,5000,5000,5000,5000
6,2123.6618,2123.6618,2133.459,-2339.8322,88.601424,88.601424,50,16.808876,21.792548,140.38993,65.983269,206.3732,294.97463,1296.4156,12379.857,0.45857407,0.58357407,0.45857407,1.8048474,400,1,1,0,5000,11020.169,20743.848,16000,5000,5000,5000,5000,5000
6.1,2118.1159,2118.1159,2131.9989,-2338.2309,88.595703,88.595703,50,16.806933,21.78877,140.29385,65.938111,206.23196,294.82767,1296.3407,12379.142,0.45850666,0.58350666,0.45850666,1.8037164,400,1,1,8,5000,11019.532,20742.649,16000,5000,5000,5000,5000,5000
6.2,2112.2019,2112.2019,2130.115,-2336.1647,88.589986,88.589986,50,16.804992,21.784994,140.16988,65.879845,206.04973,294.63971,1296.2659,12378.427,0.4584393,0.5834393,0.4584393,1.8022265,400,1,1,8,5000,11018.896,20741.451,16000,5000,5000,5000,5000,5000
6.3,2105.9271,2105.9271,2127.8132,-2333.6403,88.584274,88.584274,50,16.803052,21.781223,140.01842,65.808656,205.82707,294.41135,1296.1911,12377.713,0.45837202,0.58337202,0.45837202,1.8003829,400,1,1,8,5000,11018.26,20740.254,16000,5000,5000,5000,5000,5000
6.4,2099.2994,2099.2994,2125.0998,-2330.6644,88.578569,88.578569,50,16.801114,21.777455,139.83986,65.724735,205.5646,294.14317,1296.1165,12377,0.45830482,0.58330482,0.45830482,1.7981905,400,1,1,8,5000,11017.624,20739.058,16000,5000,5000,5000,5000,5000
6.5,2092.327,2092.327,2121.981,-2327.2439,88.572871,88.572871,50,16.799179,21.773692,139.63464,65.628279,205.26292,293.83579,1296.0419,12376.288,0.45823771,0.58323771,0.45823771,1.7956549,400,1,1,8,5000,11016.99,20737.863,16000,5000,5000,5000,5000,5000
6.6,2085.0184,2085.0184,2118.4636,-2323.3862,88.567181,88.567181,50,16.797246,21.769935,139.40317,65.519492,204.92267,293.48985,1295.9675,12375.578,0.45817071,0.58317071,0.45817071,1.7927813,400,1,1,8,5000,11016.356,20736.67,16000,5000,5000,5000,5000,5000
6.7,2077.3824,2077.3824,2114.5542,-2319.0987,88.5615,88.5615,50,16.795317,21.766184,139.14592,65.398583,204.5445,293.106,1295.8931,12374.868,0.45810383,0.58310383,0.45810383,1.7895755,400,1,1,8,5000,11015.723,20735.479,16000,5000,5000,5000,5000,5000
6.8,2069.4285,2069.4285,2110.2599,-2314.389,88.55583,88.55583,50,16.79339,21.762439,138.86334,65.26577,204.12911,292.68494,1295.819,12374.16,0.45803708,0.58303708,0.45803708,1.7860435,400,1,1,8,5000,11015.092,20734.29,16000,5000,5000,5000,5000,5000
6.9,2061.1661,2061.1661,2105.588,-2309.2652,88.550171,88.550171,50,16.791468,21.758703,138.55591,65.121279,203.67719,292.22736,1295.745,12373.453,0.45797048,0.58297048,0.45797048,1.7821912,400,1,1,8,5000,11014.461,20733.104,16000,5000,5000,5000,5000,5000
7,2052.6054,2052.6054,2100.546,-2303.7355,88.544524,88.544524,50,16.78955,21.754974,138.22413,64.965342,203.18947,291.734,1295.6711,12372.748,0.45790403,0.58290403,0.45790403,1.7780249,400,1,1,8,5000,11013.832,20731.919,16000,5000,5000,5000,5000,5000
7.1,2036.919,2036.919,2094.4911,-2297.0949,88.538891,88.538891,50,16.787636,21.751255,137.82569,64.778076,202.60377,291.14266,1295.5974,12372.044,0.45783776,0.58283776,0.45783776,1.7730005,400,1,1,8,5000,11013.204,20730.738,16000,5000,5000,5000,5000,5000
7.2,2020.955,2020.955,2087.4932,-2289.4201,88.533273,88.533273,50,16.785727,21.747546,137.36521,64.561647,201.92685,290.46013,1295.524,12371.343,0.4577717,0.5827717,0.4577717,1.7671769,400,1,1,8,5000,11012.578,20729.559,16000,5000,5000,5000,5000,5000
7.3,2004.7245,2004.7245,2079.6168,-2280.7817,88.527674,88.527674,50,16.783825,21.743849,136.8469,64.318044,201.16495,289.69262,1295.4509,12370.645,0.45770589,0.58270589,0.45770589,1.7606084,400,1,1,8,5000,11011.954,20728.384,16000,5000,5000,5000,5000,5000
7.4,1988.2385,1988.2385,2070.921,-2271.2447,88.522095,88.522095,50,16.78193,21.740165,136.27468,64.049102,200.32379,288.84588,1295.378,12369.949,0.45764034,0.58264034,0.45764034,1.7533451,400,1,1,8,5000,11011.332,20727.214,16000,5000,5000,5000,5000,5000
7.5,1971.5085,1971.5085,2061.4606,-2260.8693,88.516539,88.516539,50,16.780042,21.736497,135.65216,63.756514,199.40867,287.92521,1295.3055,12369.256,0.45757508,0.58257508,0.45757508,1.7454333,400,1,1,8,5000,11010.713,20726.048,16000,5000,5000,5000,5000,5000
7.6,1954.5463,1954.5463,2051.2864,-2249.7109,88.511008,88.511008,50,16.778162,21.732845,134.98265,63.441846,198.4245,286.93551,1295.2333,12368.566,0.45751013,0.58251013,0.45751013,1.7369156,400,1,1,8,5000,11010.096,20724.887,16000,5000,5000,5000,5000,5000
7.7,1937.3638,1937.3638,2040.4452,-2237.821,88.505503,88.505503,50,16.776292,21.729211,134.26926,63.106553,197.37581,285.88132,1295.1614,12367.88,0.45744551,0.58244551,0.45744551,1.7278318,400,1,1,8,5000,11009.483,20723.732,16000,5000,5000,5000,5000,5000
7.8,1919.9732,1919.9732,2028.9808,-2225.2476,88.500026,88.500026,50,16.774431,21.725595,133.51486,62.751983,196.26684,284.76687,1295.0899,12367.198,0.45738124,0.58238124,0.45738124,1.7182186,400,1,1,8,5000,11008.872,20722.582,16000,5000,5000,5000,5000,5000
7.9,1902.3869,1902.3869,2016.9338,-2212.0353,88.494579,88.494579,50,16.77258,21.721999,132.72212,62.379395,195.10151,283.59609,1295.0189,12366.519,0.45731733,0.58231733,0.45731733,1.7081104,400,1,1,8,5000,11008.265,20721.439,16000,5000,5000,5000,5000,5000
8,1884.6175,1884.6175,2004.3422,-2198.2257,88.489163,88.489163,50,16.770739,21.718424,131.89354,61.989965,193.88351,282.37267,1294.9483,12365.845,0.45725381,0.58225381,0.45725381,1.6975394,400,1,1,8,5000,11007.661,20720.302,16000,5000,5000,5000,5000,5000
8.1,1866.6777,1866.6777,1991.2417,-2183.858,88.48378,88.48378,50,16.76891,21.714871,131.03148,61.584795,192.61627,281.10005,1294.8781,12365.175,0.45719069,0.58219069,0.45719069,1.6865356,400,1,1,8,5000,11007.06,20719.172,16000,5000,5000,5000,5000,5000
8.2,1848.5806,1848.5806,1977.6657,-2168.9687,88.478432,88.478432,50,16.767092,21.71134,130.13812,61.164919,191.30304,279.78147,1294.8083,12364.509,0.45712799,0.58212799,0.45712799,1.6751273,400,1,1,8,5000,11006.464,20718.049,16000,5000,5000,5000,5000,5000
8.3,1830.3392,1830.3392,1963.6457,-2153.5926,88.473118,88.473118,50,16.765286,21.707832,129.21556,60.731311,189.94687,278.41999,1294.7391,12363.847,0.45706571,0.58206571,0.45706571,1.663341,400,1,1,8,5000,11005.871,20716.933,16000,5000,5000,5000,5000,5000
8.4,1811.9667,1811.9667,1949.2116,-2137.7622,88.467841,88.467841,50,16.763492,21.704348,128.26573,60.284894,188.55063,277.01847,1294.6703,12363.191,0.45700387,0.58200387,0.45700387,1.651202,400,1,1,8,5000,11005.282,20715.825,16000,5000,5000,5000,5000,5000
8.5,1793.4766,1793.4766,1934.3914,-2121.5085,88.462601,88.462601,50,16.761711,21.70089,127.29051,59.826539,187.11705,275.57965,1294.602,12362.538,0.45694248,0.58194248,0.45694248,1.6387341,400,1,1,8,5000,11004.697,20714.725,16000,5000,5000,5000,5000,5000
8.6,1774.8822,1774.8822,1919.2121,-2104.8608,88.4574,88.4574,50,16.759943,21.697456,126.29165,59.357076,185.64873,274.10613,1294.5342,12361.891,0.45688155,0.58188155,0.45688155,1.62596,400,1,1,8,5000,11004.117,20713.632,16000,5000,5000,5000,5000,5000
8.7,1756.1971,1756.1971,1903.6992,-2087.8473,88.452238,88.452238,50,16.758189,21.694049,125.27084,58.877295,184.14813,272.60037,1294.467,12361.249,0.4568211,0.5818211,0.4568211,1.6129012,400,1,1,8,5000,11003.541,20712.548,16000,5000,5000,5000,5000,5000
8.8,1737.435,1737.435,1887.8771,-2070.4947,88.447116,88.447116,50,16.756448,21.690668,124.22968,58.38795,182.61763,271.06475,1294.4003,12360.612,0.45676113,0.58176113,0.45676113,1.5995784,400,1,1,8,5000,11002.969,20711.472,16000,5000,5000,5000,5000,5000
8.9,1718.6093,1718.6093,1871.7691,-2052.8286,88.442035,88.442035,50,16.754721,21.687315,123.16972,57.889766,181.05948,269.50152,1294.3341,12359.98,0.45670165,0.58170165,0.45670165,1.5860114,400,1,1,8,5000,11002.402,20710.404,16000,5000,5000,5000,5000,5000
9,1699.734,1699.734,1855.3978,-2034.8737,88.436996,88.436996,50,16.753008,21.683989,122.09242,57.383437,179.47586,267.91285,1294.2685,12359.354,0.45664267,0.58164267,0.45664267,1.5722191,400,1,1,8,5000,11001.84,20709.346,16000,5000,5000,5000,5000,5000
9.1,1680.8226,1680.8226,1838.7848,-2016.6536,88.432,88.432,50,16.751309,21.680691,120.99922,56.869632,177.86885,266.30085,1294.2034,12358.732,0.4565842,0.5815842,0.4565842,1.55822,400,1,1,8,5000,11001.282,20708.296,16000,5000,5000,5000,5000,5000
9.2,1661.8889,1661.8889,1821.9509,-1998.1914,88.427047,88.427047,50,16.749625,21.677422,119.89148,56.348997,176.24048,264.66753,1294.1389,12358.116,0.45652623,0.58152623,0.45652623,1.5440316,400,1,1,8,5000,11000.729,20707.255,16000,5000,5000,5000,5000,5000
9.3,1642.9466,1642.9466,1804.9164,-1979.5091,88.422137,88.422137,50,16.747956,21.674181,118.77055,55.822156,174.5927,263.01484,1294.075,12357.506,0.45646879,0.58146879,0.45646879,1.5296711,400,1,1,8,5000,11000.181,20706.223,16000,5000,5000,5000,5000,5000
9.4,1624.0094,1624.0094,1787.7008,-1960.6282,88.417271,88.417271,50,16.746301,21.67097,117.63769,55.289716,172.92741,261.34468,1294.0117,12356.901,0.45641187,0.58141187,0.45641187,1.515155,400,1,1,8,5000,10999.638,20705.2,16000,5000,5000,5000,5000,5000
